,State,Hospital_Name,City,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue,Longitude,Latitude,Full_Address,fips_code,county_name
167,AZ,Banner - University Medical Center Tucson,Tucson,505,24421,166079,3744871,-110.9462013,32.2429301,"1625 N Campbell Ave, Tucson, AZ 85719, USA",04019,Pima County
168,AZ,Banner - University Medical Center Phoenix,Phoenix,662,32942,213527,4629210,-112.0575918,33.4645789,"1111 E McDowell Rd, Phoenix, AZ 85006, USA",04013,Maricopa County
169,AZ,Banner - University Medical Center South Campus,Tucson,162,7080,40379,771843,-110.9307713,32.1758469,"2800 E Ajo Way, Tucson, AZ 85713, USA",04019,Pima County
170,AZ,Banner Baywood Medical Center,Mesa,340,13608,79119,1566602,-111.688031,33.4109369,"6644 E Baywood Ave, Mesa, AZ 85206, USA",04013,Maricopa County
171,AZ,Banner Boswell Medical Center,Sun City,501,15539,83444,1973160,-112.2850191,33.6036802,"10401 W Thunderbird Blvd, Sun City, AZ 85351, USA",04013,Maricopa County
172,AZ,Banner Casa Grande Medical Center,Casa Grande,141,6083,32412,806346,-111.7102225,32.8812831,"1800 E Florence Blvd, Casa Grande, AZ 85122, USA",04021,Pinal County
173,AZ,Banner Del E. Webb Medical Center,Sun City West,391,17407,84758,1855593,-112.3730131,33.6604413,"14502 W Meeker Blvd, Sun City West, AZ 85375, USA",04013,Maricopa County
174,AZ,Banner Desert Medical Center,Mesa,629,33831,186657,3997192,-111.8771772,33.3908762,"1400 S Dobson Rd, Mesa, AZ 85202, USA",04013,Maricopa County
175,AZ,Banner Estrella Medical Center,Phoenix,317,20298,97223,2072003,-112.257931,33.4783538,"9201 W Thomas Rd, Phoenix, AZ 85037, USA",04013,Maricopa County
176,AZ,Banner Gateway Medical Center,Gilbert,185,12459,57768,2164443,-111.7225463,33.383983,"1900 N Higley Rd, Gilbert, AZ 85234, USA",04013,Maricopa County
177,AZ,Banner Goldfield Medical Center,Apache Junction,20,922,3016,136311,-111.5671802,33.3943668,"2050 W Southern Ave, Apache Junction, AZ 85120, USA",04021,Pinal County
178,AZ,Banner Heart Hospital,Mesa,108,4942,22718,832153,-111.6865534,33.4117905,"6750 E Baywood Ave, Mesa, AZ 85206, USA",04013,Maricopa County
179,AZ,Banner Ironwood Medical Center,Queen Creek,89,5756,21190,552630,-111.5656344,33.2144262,"37000 N Gantzel Rd, Queen Creek, AZ 85140, USA",04021,Pinal County
180,AZ,Banner Ocotillo Medical Center,Chandler,94,3510,14883,367182,-111.8572524,33.2851117,"1405 S Alma School Rd, Chandler, AZ 85286, USA",04013,Maricopa County
181,AZ,Banner Thunderbird Medical Center,Glendale,595,25358,135340,3067094,-112.1801493,33.6093624,"5555 W Thunderbird Rd, Glendale, AZ 85306, USA",04013,Maricopa County
182,AZ,Canyon Vista Medical Center,Sierra Vista,93,4012,15679,569778,-110.2298724,31.5527016,"5700 AZ-90, Sierra Vista, AZ 85635, USA",04003,Cochise County
183,AZ,Carl T. Hayden Veterans' Administration Medical Center,Phoenix,0,0,0,0,-112.0668282,33.49731,"650 E Indian School Rd, Phoenix, AZ 85012, USA",04013,Maricopa County
184,AZ,Carondelet Heart & Vascular Institute,Tucson,60,1162,4175,128262,-110.9994737,32.2279897,"1601 W St Marys Rd, Tucson, AZ 85745, USA",04019,Pima County
185,AZ,Chandler Regional Medical Center,Chandler,379,26654,122404,3933331,-111.8746302,33.297158,"1955 W Frye Rd, Chandler, AZ 85224, USA",04013,Maricopa County
186,AZ,Chinle Comprehensive Health Care Facility,Chinle,60,1599,6112,0,-109.6077963,36.157556,"U.S. 191 & Hospital Drive, Chinle, AZ 86503, USA",04001,Apache County
187,AZ,City of Hope Phoenix Comprehensive Care and Research Center,Goodyear,38,539,2237,0,-112.3576567,33.4353394,"Goodyear, AZ, USA",04013,Maricopa County
188,AZ,Dignity Health - Arizona General Hospital Laveen,Laveen,16,574,2044,592167,-112.166813,33.380712,"7171 S 51st Dr, Phoenix, AZ 85339, USA",04013,Maricopa County
189,AZ,Dignity Health - Arizona General Hospital Mesa,Mesa,50,1942,10211,644185,-111.6372564,33.3509019,"9130 E Elliot Rd, Mesa, AZ 85212, USA",04013,Maricopa County
190,AZ,East Valley ER & Hospital,Gilbert,0,0,0,0,-111.6874057,33.3137187,"5656 S Power Rd, Gilbert, AZ 85295, USA",04013,Maricopa County
191,AZ,Exceptional Community Hospital - Maricopa,Maricopa,0,0,0,0,-112.0478623,33.0528214,"19060 N John Wayne Pkwy, Maricopa, AZ 85139, USA",04021,Pinal County
192,AZ,Exceptional Community Hospital - Yuma,Yuma,0,0,0,0,-114.521526,32.6802787,"2648 Araby Rd, Yuma, AZ 85365, USA",04027,Yuma County
193,AZ,Flagstaff Medical Center,Flagstaff,268,11031,61354,1410769,-111.6444477,35.2092899,"1200 N Beaver St, Flagstaff, AZ 86001, USA",04005,Coconino County
194,AZ,Florence Hospital,Florence,0,0,0,0,-111.4855536,33.0731155,"4545 N Hunt Hwy, Florence, AZ 85132, USA",04021,Pinal County
195,AZ,Havasu Regional Medical Center,Lake Havasu City,163,5515,25972,1508087,-114.3386512,34.4802785,"101 Civic Center Ln, Lake Havasu City, AZ 86403, USA",04015,Mohave County
196,AZ,HonorHealth Deer Valley Medical Center,Phoenix,204,11309,59737,2158889,-112.1160635,33.6659826,"19829 N 27th Ave, Phoenix, AZ 85027, USA",04013,Maricopa County
197,AZ,HonorHealth John C. Lincoln Medical Center,Phoenix,258,10659,59624,3050897,-112.0710274,33.5689294,"250 E Dunlap Ave, Phoenix, AZ 85020, USA",04013,Maricopa County
198,AZ,HonorHealth Scottsdale Osborn Medical Center,Scottsdale,351,13585,67274,2633515,-111.9229549,33.4884353,"7400 E Osborn Rd, Scottsdale, AZ 85251, USA",04013,Maricopa County
199,AZ,HonorHealth Scottsdale Shea Medical Center,Scottsdale,427,14658,101585,3489078,-111.883224,33.5779902,"9003 E Shea Blvd, Scottsdale, AZ 85260, USA",04013,Maricopa County
200,AZ,HonorHealth Scottsdale Thompson Peak Medical Center,Scottsdale,120,5972,27247,1065510,-111.9221016,33.6707233,"7400 E Thompson Peak Pkwy, Scottsdale, AZ 85255, USA",04013,Maricopa County
201,AZ,HonorHealth Sonoran Crossing Medical Center,Phoenix,70,2143,9679,422336,-112.1301787,33.7853404,"33400 N 32nd Ave, Phoenix, AZ 85085, USA",04013,Maricopa County
202,AZ,Kingman Regional Medical Center,Kingman,214,7675,43679,1932300,-114.0336089,35.2070921,"2202 Stockton Hill Rd, Kingman, AZ 86401, USA",04015,Mohave County
203,AZ,"Mayo Clinic Hospital, Phoenix Arizona",Phoenix,306,16494,92745,4366755,-111.9563162,33.6594309,"5777 E Mayo Blvd, Phoenix, AZ 85054, USA",04013,Maricopa County
204,AZ,Mercy Gilbert Medical Center,Gilbert,197,16822,69240,2151847,-111.7521987,33.2870745,"3555 S Val Vista Dr, Gilbert, AZ 85297, USA",04013,Maricopa County
205,AZ,Mountain Vista Medical Center,Mesa,182,7218,32571,1094254,-111.6118463,33.3915385,"1301 S Crismon Rd, Mesa, AZ 85209, USA",04013,Maricopa County
206,AZ,Northern Arizona VA Health Care System,Prescott,0,0,0,0,-112.45247,34.5538766,"500 AZ-89, Prescott, AZ 86301, USA",04025,Yavapai County
207,AZ,Northwest Medical Center,Tucson,254,13020,60986,2869658,-111.0090887,32.3195149,"6200 N La Cholla Blvd, Tucson, AZ 85741, USA",04019,Pima County
208,AZ,Northwest Medical Center Sahuarita,Sahuarita,36,1506,3903,381015,-110.9844917,31.9557565,"16260 S Rancho Sahuarita Blvd, Sahuarita, AZ 85629, USA",04019,Pima County
209,AZ,OASIS Hospital,Phoenix,64,2434,5281,247352,-111.9965708,33.4566155,"750 N 40th St, Phoenix, AZ 85008, USA",04013,Maricopa County
210,AZ,Oro Valley Hospital,Tucson,176,4428,18849,1231039,-110.9485214,32.4291928,"1551 E Tangerine Rd, Oro Valley, AZ 85755, USA",04019,Pima County
211,AZ,Phoenix ER & Medical Hospital,Chandler,0,0,0,0,-111.88212,33.2609389,"3050 S Dobson Rd, Chandler, AZ 85248, USA",04013,Maricopa County
212,AZ,Phoenix Indian Medical Center,Phoenix,133,1310,5761,0,-112.0489124,33.4974253,"4212 N 16th St, Phoenix, AZ 85016, USA",04013,Maricopa County
213,AZ,Saint Joseph's Hospital,Tucson,486,11811,57827,2364178,-110.8568812,32.227196,"St. Joseph's Hospital, Tucson, AZ, USA",04019,Pima County
214,AZ,Saint Joseph's Westgate Medical Center,Glendale,0,0,0,0,-112.27471,33.5419739,"7300 N 99th Ave, Glendale, AZ 85305, USA",04013,Maricopa County
215,AZ,Saint Mary's Hospital,Tucson,408,7630,41755,1607324,-110.9741769,32.2539787,"Tucson, AZ, USA",04019,Pima County
216,AZ,San Carlos Apache Healthcare,Peridot,12,814,2951,0,-110.4178011,33.2956419,"103 Medicine Way, Peridot, AZ 85542, USA",04009,Graham County
217,AZ,Sells Indian Hospital,Sells,14,174,602,0,-111.8902206,31.9186494,"AZ-86, Sells, AZ 85634, USA",04019,Pima County
218,AZ,Southern Arizona VA Health Care System,Tucson,0,0,0,0,-110.9645071,32.1809835,"3601 S 6th Ave, Tucson, AZ 85723, USA",04019,Pima County
219,AZ,St. Joseph's Hospital and Medical Center,Phoenix,553,30853,172709,5300955,-112.0790595,33.4820196,"350 W Thomas Rd, Phoenix, AZ 85013, USA",04013,Maricopa County
220,AZ,Steward Mesa Hospital,Mesa,0,0,0,0,-111.8314724,33.4151843,"Mesa, AZ, USA",04013,Maricopa County
221,AZ,Summit Healthcare Regional Medical Center,Show Low,101,5748,21579,848465,-110.0154804,34.2041081,"2350 E Hunt Dr, Show Low, AZ 85901, USA",04017,Navajo County
222,AZ,Tempe Saint Luke's Hospital,Tempe,64,2844,11386,398332,-111.94097,33.41255,"1500 S Mill Ave, Tempe, AZ 85281, USA",04013,Maricopa County
223,AZ,The CORE Institute Specialty Hospital,Phoenix,28,816,927,354244,-112.0991957,33.5322786,"6501 N 19th Ave, Phoenix, AZ 85015, USA",04013,Maricopa County
224,AZ,Tsehootsooi Medical Center,Fort Defiance,56,2308,7268,0,-109.0486015,35.7592252,"Corner of Rte 12 and, Rte 7, Fort Defiance, AZ 86504, USA",04001,Apache County
225,AZ,Tuba City Indian Medical Center,Tuba City,73,1436,7556,0,-111.2395705,36.1359265,"167 Main St, Tuba City, AZ 86045, USA",04005,Coconino County
226,AZ,Tucson ER & Hospital,Tucson,0,0,0,0,-110.8948649,32.2219029,"4575 E Broadway Blvd, Tucson, AZ 85711, USA",04019,Pima County
227,AZ,Tucson Medical Center,Tucson,515,28900,136617,2621744,-110.8820442,32.2533811,"Tucson Medical Center, Tucson, AZ 85712, USA",04019,Pima County
228,AZ,Valley View Medical Center,Fort Mohave,84,1535,7181,507451,-114.5967565,35.0022443,"5330 S Hwy 95, Fort Mohave, AZ 86426, USA",04015,Mohave County
229,AZ,Valleywise Behavioral Health Center-Maryvale,Phoenix,228,3640,15153,337726,-112.1708573,33.5025243,"5102 West Campbell Ave, Phoenix, AZ 85031, USA",04013,Maricopa County
230,AZ,Valleywise Health Medical Center,Phoenix,738,13185,69705,2562415,-112.0261916,33.4572917,"2601 E Roosevelt St, Phoenix, AZ 85008, USA",04013,Maricopa County
231,AZ,Verde Valley Medical Center,Cottonwood,87,4947,21155,722433,-112.0293815,34.7355992,"269 S Candy Ln, Cottonwood, AZ 86326, USA",04025,Yavapai County
232,AZ,Verde Valley Medical Center - Sedona Campus,Sedona,0,0,0,0,-111.727606,34.905498,"3700 AZ-89A, Sedona, AZ 86336, USA",04005,Coconino County
233,AZ,Western Arizona Regional Medical Center,Bullhead City,99,3479,19726,1332685,-114.5285981,35.1359386,"Bullhead City, AZ, USA",04015,Mohave County
234,AZ,Whiteriver Indian Hospital,Whiteriver,40,1300,4188,0,-109.9596688,33.8765213,"200 W Hospital Dr, Whiteriver, AZ 85941, USA",04017,Navajo County
235,AZ,Yavapai Regional Medical Center - East,Prescott Valley,56,4182,14511,374590,-112.315259,34.6096777,"Prescott Valley, AZ, USA",04025,Yavapai County
236,AZ,Yavapai Regional Medical Center - West,Prescott,213,15739,58215,1586745,-112.4685025,34.5400242,"Prescott, AZ, USA",04025,Yavapai County
237,AZ,Yuma Regional Medical Center,Yuma,406,12394,61819,2753013,-114.635461,32.6825691,"2400 S Avenue A, Yuma, AZ 85364, USA",04027,Yuma County
238,CA,Adventist Health Simi Valley,Simi Valley,144,7430,34626,1003713,-118.745116,34.2890628,"2975 Sycamore Dr, Simi Valley, CA 93065, USA",06111,Ventura County
239,CA,Downey Medical Center,Downey,352,15926,72198,2699939,-118.1351863,33.94593,"10800 Paramount Blvd, Downey, CA 90241, USA",06037,Los Angeles County
240,CA,MarinHealth Medical Center,Greenbrae,327,8120,40765,2788535,-122.5361009,37.9472814,"250 Bon Air Rd, Greenbrae, CA 94904, USA",06041,Marin County
241,CA,Providence Saint John's Health Center,Santa Monica,266,11539,52275,1414494,-118.479552,34.0306885,"2121 Santa Monica Blvd, Santa Monica, CA 90404, USA",06037,Los Angeles County
242,CA,Woodland Hills Medical Center,Woodland Hills,274,9782,36430,1393754,-118.6089752,34.165357,"Woodland Hills, Los Angeles, CA, USA",06037,Los Angeles County
243,CA,60th Medical Group - Travis Air Force Base,Travis Air Force Base,0,0,0,0,-121.9398577,38.2721187,"Travis AFB, Fairfield, CA, USA",06095,Solano County
244,CA,Adventist Health and Rideout,Marysville,209,12041,68120,1926023,-121.5941887,39.1380754,"726 4th St, Marysville, CA 95901, USA",06115,Yuba County
245,CA,Adventist Health Bakersfield,Bakersfield,254,15753,71664,2492798,-119.0187125,35.3732921,"Bakersfield, CA, USA",06029,Kern County
246,CA,Adventist Health Delano,Delano,109,2092,9670,224116,-119.2392519,35.7622854,"1401 Garces Hwy, Delano, CA 93215, USA",06029,Kern County
247,CA,Adventist Health Glendale,Glendale,451,15325,73230,3098812,-118.255075,34.1425078,"Glendale, CA, USA",06037,Los Angeles County
248,CA,Adventist Health Hanford,Hanford,235,10652,55386,1377252,-119.6456844,36.3274502,"Hanford, CA 93230, USA",06031,Kings County
249,CA,Adventist Health Lodi Memorial,Lodi,194,6637,29112,1714799,-121.2722194,38.1341477,"Lodi, CA, USA",06077,San Joaquin County
250,CA,Adventist Health Reedley,Reedley,49,1746,5780,350757,-119.4504029,36.5963395,"Reedley, CA, USA",06019,Fresno County
251,CA,Adventist Health Saint Helena,Saint Helena,127,3481,20886,1297851,-122.4703868,38.5052429,"St Helena, CA 94574, USA",06055,Napa County
252,CA,Adventist Health Selma,Selma,0,0,0,0,-119.5986837,36.567684,"1141 Rose Ave, Selma, CA 93662, USA",06019,Fresno County
253,CA,Adventist Health Sonora,Sonora,152,4213,16115,1269245,-120.3710244,37.9773468,"1000 Greenley Rd, Sonora, CA 95370, USA",06109,Tuolumne County
254,CA,Adventist Health Tulare,Tulare,73,2348,9231,267223,-119.3385333,36.2211168,"869 N Cherry St, Tulare, CA 93274, USA",06107,Tulare County
255,CA,Adventist Health Ukiah Valley,Ukiah,50,3415,14631,693319,-123.2027082,39.152957,"275 Hospital Dr, Ukiah, CA 95482, USA",06045,Mendocino County
256,CA,Adventist Health Vallejo,Vallejo,0,0,0,0,-122.2488158,38.117944,"525 Oregon St, Vallejo, CA 94590, USA",06095,Solano County
257,CA,Adventist Health White Memorial,Los Angeles,353,17061,78368,2780150,-118.2176837,34.0492922,"1720 E Cesar E Chavez Ave, Los Angeles, CA 90033, USA",06037,Los Angeles County
258,CA,AHMC Seton Medical Center,Daly City,434,1353,18178,1048022,-122.4740325,37.6805967,"1900 Sullivan Ave, Daly City, CA 94015, USA",06081,San Mateo County
259,CA,AHMC Seton Medical Center Coastside,Moss Beach,0,0,0,0,-122.5072927,37.5263377,"600 Marine Blvd, Moss Beach, CA 94038, USA",06081,San Mateo County
260,CA,Alameda Hospital,Alameda,247,2467,11865,601334,-122.2541547,37.762677,"2070 Clinton Ave, Alameda, CA 94501, USA",06001,Alameda County
261,CA,Alhambra Hospital Medical Center,Alhambra,144,3588,17831,494328,-118.144148,34.0903316,"100 S Raymond Ave, Alhambra, CA 91801, USA",06037,Los Angeles County
262,CA,Alta Bates Summit Medical Center,Oakland,461,10414,48872,1809679,-122.2630429,37.8211583,"350 Hawthorne Ave, Oakland, CA 94609, USA",06001,Alameda County
263,CA,Alta Bates Summit Medical Center Herrick Campus,Berkeley,0,0,0,0,-122.2688043,37.8642168,"2001 Dwight Way, Berkeley, CA 94704, USA",06001,Alameda County
264,CA,Alta Bates Summit Medical Center Alta Bates Campus,Berkeley,383,11280,56067,1807602,-122.2572029,37.8556313,"2450 Ashby Ave, Berkeley, CA 94705, USA",06001,Alameda County
265,CA,Alvarado Hospital Medical Center,San Diego,256,4896,24030,498783,-117.0572412,32.7764404,"6655 Alvarado Rd, San Diego, CA 92120, USA",06073,San Diego County
266,CA,Anaheim Global Medical Center,Anaheim,189,1821,11294,271541,-117.9094106,33.8197854,"1025 S Anaheim Blvd, Anaheim, CA 92805, USA",06059,Orange County
267,CA,Anaheim Medical Center,Anaheim,526,24810,106634,3753164,-117.944395,33.8518037,"W Medical Center Dr, Anaheim, CA 92801, USA",06059,Orange County
268,CA,Anaheim Regional Medical Center,Anaheim,223,6656,33247,949999,-117.9345264,33.8481751,"1111 W La Palma Ave, Anaheim, CA 92801, USA",06059,Orange County
269,CA,Antelope Valley Hospital,Lancaster,393,17950,88544,1945836,-118.159383,34.6881536,"1600 W Ave J, Lancaster, CA 93534, USA",06037,Los Angeles County
270,CA,Antioch Medical Center,Antioch,136,8455,32893,1473084,-121.805789,38.0049214,"Antioch, CA, USA",06013,Contra Costa County
271,CA,Arrowhead Regional Medical Center,Colton,456,17689,111738,2413021,-117.351169,34.0741106,"400 N Pepper Ave, Colton, CA 92324, USA",06071,San Bernardino County
272,CA,Arroyo Grande Community Hospital,Arroyo Grande,67,4298,14331,542368,-120.5905777,35.1133957,"345 S Halcyon Rd, Arroyo Grande, CA 93420, USA",06079,San Luis Obispo County
273,CA,Bakersfield Heart Hospital,Bakersfield,44,2563,14281,398579,-119.0399798,35.3849159,"3001 Sillect Ave, Bakersfield, CA 93308, USA",06029,Kern County
274,CA,Bakersfield Memorial Hospital,Bakersfield,370,16810,76067,2309113,-119.0068539,35.3914547,"420 34th St, Bakersfield, CA 93301, USA",06029,Kern County
275,CA,Baldwin Park Medical Center,Baldwin Park,272,10404,43995,2021895,-117.9608978,34.0852868,"Baldwin Park, CA, USA",06037,Los Angeles County
276,CA,Barstow Community Hospital,Barstow,30,2159,8776,555093,-117.0188606,34.8938143,"555 S 7th Ave, Barstow, CA 92311, USA",06071,San Bernardino County
277,CA,Barton Memorial Hospital,South Lake Tahoe,111,1544,6938,553595,-119.9967162,38.9115464,"2170 South Ave, South Lake Tahoe, CA 96150, USA",06017,El Dorado County
278,CA,Beverly Hospital,Montebello,202,8349,35663,502710,-118.10016,34.0150092,"309 W Beverly Blvd, Montebello, CA 90640, USA",06037,Los Angeles County
279,CA,California Hospital Medical Center,Los Angeles,318,14914,72365,1501569,-118.2662568,34.0375121,"1401 S Grand Ave, Los Angeles, CA 90015, USA",06037,Los Angeles County
280,CA,California Men's Colony Hospital,San Luis Obispo,0,0,0,0,-120.6944703,35.3253675,"Colony Dr, San Luis Obispo, CA 93409, USA",06079,San Luis Obispo County
281,CA,Casa Colina Hospital and Centers for Healthcare,Pomona,99,1124,4655,276674,-117.7468996,34.0976692,"255 E Bonita Ave, Pomona, CA 91767, USA",06037,Los Angeles County
282,CA,Cedars Sinai Marina Del Rey Hospital,Marina Del Rey,103,4550,21100,919609,-118.4392551,33.9821141,"4650 Lincoln Blvd, Mindanao Way Entrance, Marina Del Rey, CA 90292, USA",06037,Los Angeles County
283,CA,Cedars-Sinai Medical Center,Los Angeles,882,50743,295623,24011917,-118.380967,34.074922,"8700 Beverly Blvd, Los Angeles, CA 90048, USA",06037,Los Angeles County
284,CA,Centinela Hospital Medical Center,Inglewood,345,13188,66366,1193078,-118.3483762,33.9503171,"555 E Hardy St, Inglewood, CA 90301, USA",06037,Los Angeles County
285,CA,CHA Hollywood Presbyterian Medical Center,Los Angeles,434,14104,68117,1481689,-118.2904587,34.0963447,"1300 N Vermont Ave, Los Angeles, CA 90027, USA",06037,Los Angeles County
286,CA,Chapman Global Medical Center,Orange,114,1917,7062,252664,-117.8261482,33.788633,"2601 E Chapman Ave, Orange, CA 92869, USA",06059,Orange County
